Date,Adj_Close
2024-12-23,135.79347229003906
2024-12-24,136.35133361816406
2024-12-26,136.6253662109375
2024-12-27,135.9891815185547
2024-12-30,134.31565856933594
2024-12-31,134.63861083984375
2025-01-02,134.67774963378906
2025-01-03,135.99899291992188
2025-01-06,136.05772399902344
2025-01-07,136.73301696777344
2025-01-08,137.43765258789062
2025-01-10,136.66448974609375
2025-01-13,138.4457244873047
2025-01-14,137.01683044433594
2025-01-15,137.57469177246094
2025-01-16,138.1227569580078
2025-01-17,137.19300842285156
2025-01-21,139.4635772705078
2025-01-22,139.15036010742188
2025-01-23,141.00990295410156
2025-01-24,141.2349853515625
2025-01-27,144.4059600830078
2025-01-28,143.3979034423828
2025-01-29,142.55621337890625
2025-01-30,144.20040893554688
2025-01-31,143.7404327392578
2025-02-03,144.2982940673828
2025-02-04,143.9068145751953
2025-02-05,145.28677368164062
2025-02-06,143.98512268066406
2025-02-07,143.309814453125
2025-02-10,143.18258666992188
2025-02-11,142.9183349609375
2025-02-12,142.71282958984375
2025-02-13,143.2706756591797
2025-02-14,141.7145538330078
2025-02-18,141.4405059814453
2025-02-19,143.28045654296875
2025-02-20,144.08297729492188
2025-02-21,143.309814453125
2025-02-24,144.4744415283203
2025-02-25,145.7174072265625
2025-02-26,144.6702117919922
2025-02-27,144.08297729492188
2025-02-28,145.7565460205078
2025-03-03,146.39268493652344
2025-03-04,145.03231811523438
2025-03-05,146.4905548095703
2025-03-06,146.0893096923828
2025-03-07,146.09909057617188
2025-03-10,144.5233917236328
2025-03-11,142.9477081298828
2025-03-12,141.518798828125
2025-03-13,140.7652130126953
2025-03-14,141.84178161621094
2025-03-17,143.642578125
2025-03-18,143.71107482910156
2025-03-19,143.7893829345703
2025-03-20,143.87744140625
2025-03-21,143.47621154785156
2025-03-24,144.5716552734375
2025-03-25,142.724609375
2025-03-26,142.2039031982422
2025-03-27,142.42987060546875
2025-03-28,141.9877471923828
2025-03-31,143.45162963867188
2025-04-01,140.8284149169922
2025-04-02,141.7716064453125
2025-04-03,140.62210083007812
2025-04-04,132.9096221923828
2025-04-07,132.1138458251953
2025-04-08,130.6499481201172
2025-04-09,136.3286590576172
2025-04-10,132.52647399902344
2025-04-11,134.47178649902344
2025-04-14,136.1125030517578
2025-04-15,135.2774200439453
2025-04-16,133.90194702148438
2025-04-17,133.115966796875
2025-04-21,130.2471466064453
2025-04-22,132.69351196289062
2025-04-23,133.3517608642578
2025-04-24,134.982666015625
2025-04-25,135.63111877441406
2025-04-28,136.17149353027344
2025-04-29,136.83956909179688
2025-04-30,138.00869750976562
2025-05-01,134.24581909179688
2025-05-02,136.10269165039062
2025-05-05,135.71954345703125
2025-05-06,131.97628784179688
2025-05-07,132.98825073242188
2025-05-08,131.78961181640625
2025-05-09,130.35519409179688
2025-05-12,133.57772827148438
2025-05-13,129.55938720703125
2025-05-14,126.51373291015625
2025-05-15,128.1741180419922
2025-05-16,130.7580108642578
2025-05-19,132.01556396484375
2025-05-20,132.33981323242188
2025-05-21,129.2744903564453
2025-05-22,128.2625274658203
2025-05-23,128.0561981201172
2025-05-27,129.8443145751953
2025-05-28,129.1762237548828
2025-05-29,130.0408172607422
2025-05-30,130.31590270996094
2025-06-02,130.39450073242188
2025-06-03,130.69908142089844
2025-06-04,130.95448303222656
2025-06-05,130.77764892578125
2025-06-06,132.02542114257812
2025-06-09,131.7994384765625
2025-06-10,133.30262756347656
2025-06-11,133.3714141845703
2025-06-12,134.41282653808594
2025-06-13,133.7447509765625
2025-06-16,133.33212280273438
2025-06-17,131.13136291503906
2025-06-18,130.9053955078125
2025-06-20,130.276611328125
2025-06-23,130.4641571044922
2025-06-24,132.06336975097656
2025-06-25,132.1818389892578
2025-06-26,132.49774169921875
2025-06-27,132.21145629882812
2025-06-30,133.0604248046875
2025-07-01,134.95579528808594
2025-07-02,133.62310791015625
2025-07-03,133.7613067626953
2025-07-07,132.63592529296875
2025-07-08,133.2381134033203
2025-07-09,133.75143432617188
2025-07-10,134.57080078125
2025-07-11,133.45529174804688
2025-07-14,133.29733276367188
2025-07-15,130.89852905273438
2025-07-16,132.52735900878906
2025-07-17,131.01699829101562
2025-07-18,130.1482696533203
2025-07-21,129.40789794921875
2025-07-22,131.81658935546875
2025-07-23,134.52142333984375
2025-07-24,134.01795959472656
2025-07-25,134.72872924804688
2025-07-28,133.5540008544922
2025-07-29,132.70504760742188
2025-07-30,132.46812438964844
2025-07-31,128.75634765625
2025-08-01,129.4473876953125
2025-08-04,131.30325317382812
2025-08-05,130.7998046875
2025-08-06,128.8353271484375
2025-08-07,127.3545913696289
2025-08-08,128.48983764648438
2025-08-11,128.6181640625
2025-08-12,129.50660705566406
2025-08-13,131.57965087890625
2025-08-14,132.24107360839844
2025-08-15,134.4622039794922
2025-08-18,134.1463165283203
2025-08-19,135.005126953125
2025-08-20,135.7356414794922
2025-08-21,135.28152465820312
2025-08-22,136.39703369140625
2025-08-25,134.45233154296875
2025-08-26,135.29144287109375
2025-08-27,135.2124481201172
2025-08-28,134.6793670654297
2025-08-29,135.66653442382812
2025-09-02,135.7948760986328
2025-09-03,135.15321350097656
2025-09-04,135.66653442382812
2025-09-05,136.13050842285156
2025-09-08,136.08116149902344
2025-09-09,136.81166076660156
2025-09-10,135.56784057617188
2025-09-11,137.9271697998047
2025-09-12,136.3378143310547
2025-09-15,135.17295837402344
2025-09-16,135.17295837402344
2025-09-17,135.4394989013672
2025-09-18,135.70602416992188
2025-09-19,135.52835083007812
2025-09-22,135.49363708496094
2025-09-23,135.80105590820312
2025-09-24,135.25563049316406
2025-09-25,133.01443481445312
2025-09-26,134.37303161621094
2025-09-29,134.7696990966797
2025-09-30,138.0124969482422
2025-10-01,142.2767333984375
2025-10-02,141.9990692138672
2025-10-03,143.6155242919922
2025-10-06,142.9213409423828
2025-10-07,143.03041076660156
2025-10-08,143.30809020996094
2025-10-09,142.99075317382812
2025-10-10,140.9280548095703
2025-10-13,140.76939392089844
2025-10-14,141.1561279296875
2025-10-15,141.3743133544922
2025-10-16,141.13632202148438
2025-10-17,142.0784149169922
2025-10-20,143.5857696533203
2025-10-21,143.92294311523438
2025-10-22,144.7460479736328
2025-10-23,144.8253631591797
2025-10-24,144.81544494628906
2025-10-27,145.1526336669922
2025-10-28,144.24026489257812
2025-10-29,142.78250122070312
2025-10-30,143.099853515625
2025-10-31,143.05026245117188
2025-11-03,143.24859619140625
2025-11-04,143.89320373535156
2025-11-05,144.4485321044922
2025-11-06,144.72621154785156
2025-11-07,144.92453002929688
2025-11-10,146.0550537109375
2025-11-11,149.42677307128906
2025-11-12,151.54898071289062
2025-11-13,151.4696502685547
2025-11-14,150.5672149658203
2025-11-17,150.43829345703125
2025-11-18,151.32089233398438
2025-11-19,151.06304931640625
2025-11-20,150.16061401367188
2025-11-21,153.3240966796875
2025-11-24,153.9686737060547
2025-11-25,157.4495086669922
2025-11-26,157.10240173339844
2025-11-28,156.33880615234375
2025-12-01,153.99842834472656
2025-12-02,153.076171875
2025-12-03,153.79019165039062
2025-12-04,152.6199951171875
2025-12-05,151.98532104492188
2025-12-08,150.1705322265625
2025-12-09,148.7127685546875
2025-12-10,150.8746337890625
2025-12-11,152.3026580810547
2025-12-12,152.77867126464844
2025-12-15,154.8017120361328
2025-12-16,152.78858947753906
2025-12-17,152.5109100341797
2025-12-18,152.62991333007812
2025-12-19,153.65135192871094
2025-12-22,154.6641845703125
2025-12-23,154.35545349121094
2025-12-24,155.16213989257812
2025-12-26,155.41111755371094
2025-12-29,155.17208862304688
2025-12-30,155.04261779785156
2025-12-31,154.16622924804688
2026-01-02,154.87332153320312
2026-01-05,154.40524291992188
2026-01-06,157.4427490234375
2026-01-07,159.00633239746094
2026-01-08,157.47262573242188
2026-01-09,156.66595458984375
2026-01-12,156.7356719970703
2026-01-13,156.09829711914062
2026-01-14,157.2136993408203
2026-01-15,156.31739807128906
2026-01-16,155.10238647460938
2026-01-20,154.76376342773438
2026-01-21,157.612060546875
2026-01-22,157.64193725585938
2026-01-23,156.8352508544922
2026-01-26,157.45272827148438
2026-01-27,154.81356811523438
2026-01-28,153.67823791503906
2026-01-29,153.19024658203125
2026-01-30,154.10647583007812
2026-02-02,155.05258178710938
2026-02-03,153.46910095214844
2026-02-04,155.3911895751953
2026-02-05,154.2060546875
2026-02-06,157.06431579589844
2026-02-09,155.6800079345703
2026-02-10,154.69406127929688
2026-02-11,155.61029052734375
2026-02-12,155.36131286621094
2026-02-13,157.02447509765625
2026-02-17,156.7257080078125
2026-02-18,157.02447509765625
2026-02-19,156.61614990234375
2026-02-20,156.17796325683594
2026-02-23,157.8909149169922
2026-02-24,157.22366333007812
2026-02-25,157.18382263183594
2026-02-26,156.77549743652344
2026-02-27,159.5441131591797
2026-03-02,157.88095092773438
2026-03-03,156.09829711914062
2026-03-04,156.4070281982422
2026-03-05,153.27987670898438
2026-03-06,152.0748291015625
2026-03-09,153.62843322753906
2026-03-10,152.52297973632812
2026-03-11,152.22421264648438
2026-03-12,149.54522705078125
2026-03-13,149.17672729492188
2026-03-16,150.39173889160156
2026-03-17,149.02735900878906
2026-03-18,146.53758239746094
2026-03-19,146.009765625
2026-03-20,144.73500061035156
2026-03-23,144.77000427246094
2026-03-24,144.7899932861328
2026-03-25,146.24000549316406
2026-03-26,145.74000549316406
2026-03-27,143.25999450683594
2026-03-30,143.82000732421875
2026-03-31,146.61000061035156
2026-04-01,147.72999572753906
2026-04-02,146.80999755859375
2026-04-06,146.27999877929688
2026-04-07,146.50999450683594
